Temperature: 30, Humidity: 76, Log Data: Temperature: 30, Humidity: 76, Time: 2024-11-10 23:38:21
Temperature: 30, Humidity: 73, Log Data: Temperature: 30, Humidity: 73, Time: 2024-11-11 00:13:43
Temperature: 30, Humidity: 73, Log Data: Temperature: 30, Humidity: 73, Time: 2024-11-11 00:13:51
Temperature: 30, Humidity: 73, Log Data: Temperature: 30, Humidity: 73, Time: 2024-11-11 00:13:59
Temperature: 30, Humidity: 73, Log Data: Temperature: 30, Humidity: 73, Time: 2024-11-11 00:14:07
Temperature: 30, Humidity: 73, Log Data: Temperature: 30, Humidity: 73, Time: 2024-11-11 00:14:14
Temperature: 30, Humidity: 73, Log Data: Temperature: 30, Humidity: 73, Time: 2024-11-11 00:14:22
Temperature: 30, Humidity: 73, Log Data: Temperature: 30, Humidity: 73, Time: 2024-11-11 00:14:29
Temperature: 30, Humidity: 73, Log Data: Temperature: 30, Humidity: 73, Time: 2024-11-11 00:14:37
Temperature: 30, Humidity: 73, Log Data: Temperature: 30, Humidity: 73, Time: 2024-11-11 00:14:45
Temperature: 30, Humidity: 73, Log Data: Temperature: 30, Humidity: 73, Time: 2024-11-11 00:14:52
Temperature: 30, Humidity: 73, Log Data: Temperature: 30, Humidity: 73, Time: 2024-11-11 00:15:00
Temperature: 30, Humidity: 73, Log Data: Temperature: 30, Humidity: 73, Time: 2024-11-11 00:15:08
Temperature: 30, Humidity: 73, Log Data: Temperature: 30, Humidity: 73, Time: 2024-11-11 00:15:15
Temperature: 30, Humidity: 73, Log Data: Temperature: 30, Humidity: 73, Time: 2024-11-11 00:15:23
Temperature: 30, Humidity: 73, Log Data: Temperature: 30, Humidity: 73, Time: 2024-11-11 00:15:30
Temperature: 30, Humidity: 73, Log Data: Temperature: 30, Humidity: 73, Time: 2024-11-11 00:15:38
Temperature: 30, Humidity: 73, Log Data: Temperature: 30, Humidity: 73, Time: 2024-11-11 00:15:46
Temperature: 30, Humidity: 73, Log Data: Temperature: 30, Humidity: 73, Time: 2024-11-11 00:15:54
Temperature: 30, Humidity: 73, Log Data: Temperature: 30, Humidity: 73, Time: 2024-11-11 00:16:01
Temperature: 30, Humidity: 73, Log Data: Temperature: 30, Humidity: 73, Time: 2024-11-11 00:16:09
Temperature: 30, Humidity: 73, Log Data: Temperature: 30, Humidity: 73, Time: 2024-11-11 00:16:20
Temperature: 30, Humidity: 73, Log Data: Temperature: 30, Humidity: 73, Time: 2024-11-11 00:16:28
Temperature: 30, Humidity: 73, Log Data: Temperature: 30, Humidity: 73, Time: 2024-11-11 00:16:35
Temperature: 30, Humidity: 73, Log Data: Temperature: 30, Humidity: 73, Time: 2024-11-11 00:16:43
Temperature: 30, Humidity: 73, Log Data: Temperature: 30, Humidity: 73, Time: 2024-11-11 00:16:50
Temperature: 30, Humidity: 73, Log Data: Temperature: 30, Humidity: 73, Time: 2024-11-11 00:16:58
Temperature: 30, Humidity: 73, Log Data: Temperature: 30, Humidity: 73, Time: 2024-11-11 00:17:05
Temperature: 30, Humidity: 73, Log Data: Temperature: 30, Humidity: 73, Time: 2024-11-11 00:17:13
Temperature: 30, Humidity: 73, Log Data: Temperature: 30, Humidity: 73, Time: 2024-11-11 00:17:21
Temperature: 30, Humidity: 73, Log Data: Temperature: 30, Humidity: 73, Time: 2024-11-11 00:17:28
Temperature: 30, Humidity: 73, Log Data: Temperature: 30, Humidity: 73, Time: 2024-11-11 00:17:36
Temperature: 30, Humidity: 73, Log Data: Temperature: 30, Humidity: 73, Time: 2024-11-11 00:17:44
Temperature: 30, Humidity: 73, Log Data: Temperature: 30, Humidity: 73, Time: 2024-11-11 00:17:51
Temperature: 30, Humidity: 73, Log Data: Temperature: 30, Humidity: 73, Time: 2024-11-11 00:17:59
Temperature: 30, Humidity: 73, Log Data: Temperature: 30, Humidity: 73, Time: 2024-11-11 00:18:07
Temperature: 30, Humidity: 73, Log Data: Temperature: 30, Humidity: 73, Time: 2024-11-11 00:18:15
Temperature: 30, Humidity: 73, Log Data: Temperature: 30, Humidity: 73, Time: 2024-11-11 00:18:25
Temperature: 30, Humidity: 73, Log Data: Temperature: 30, Humidity: 73, Time: 2024-11-11 00:18:32
Temperature: 30, Humidity: 73, Log Data: Temperature: 30, Humidity: 73, Time: 2024-11-11 00:18:40
Temperature: 30, Humidity: 73, Log Data: Temperature: 30, Humidity: 73, Time: 2024-11-11 00:18:48
Temperature: 30, Humidity: 73, Log Data: Temperature: 30, Humidity: 73, Time: 2024-11-11 00:18:55
Temperature: 30, Humidity: 73, Log Data: Temperature: 30, Humidity: 73, Time: 2024-11-11 00:19:03
Temperature: 30, Humidity: 73, Log Data: Temperature: 30, Humidity: 73, Time: 2024-11-11 00:19:11
Temperature: 30, Humidity: 73, Log Data: Temperature: 30, Humidity: 73, Time: 2024-11-11 00:19:18
Temperature: 30, Humidity: 73, Log Data: Temperature: 30, Humidity: 73, Time: 2024-11-11 00:19:25
Temperature: 30, Humidity: 73, Log Data: Temperature: 30, Humidity: 73, Time: 2024-11-11 00:19:33
Temperature: 30, Humidity: 73, Log Data: Temperature: 30, Humidity: 73, Time: 2024-11-11 00:19:40
Temperature: 30, Humidity: 73, Log Data: Temperature: 30, Humidity: 73, Time: 2024-11-11 00:19:48
Temperature: 30, Humidity: 73, Log Data: Temperature: 30, Humidity: 73, Time: 2024-11-11 00:19:56
Temperature: 30, Humidity: 73, Log Data: Temperature: 30, Humidity: 73, Time: 2024-11-11 00:20:04
Temperature: 30, Humidity: 73, Log Data: Temperature: 30, Humidity: 73, Time: 2024-11-11 00:20:12
Temperature: 30, Humidity: 73, Log Data: Temperature: 30, Humidity: 73, Time: 2024-11-11 00:20:20
Temperature: 30, Humidity: 73, Log Data: Temperature: 30, Humidity: 73, Time: 2024-11-11 00:20:27
Temperature: 30, Humidity: 73, Log Data: Temperature: 30, Humidity: 73, Time: 2024-11-11 00:20:35
Temperature: 30, Humidity: 73, Log Data: Temperature: 30, Humidity: 73, Time: 2024-11-11 00:20:43
Temperature: 30, Humidity: 73, Log Data: Temperature: 30, Humidity: 73, Time: 2024-11-11 00:20:51
Temperature: 30, Humidity: 73, Log Data: Temperature: 30, Humidity: 73, Time: 2024-11-11 00:20:58
Temperature: 30, Humidity: 73, Log Data: Temperature: 30, Humidity: 73, Time: 2024-11-11 00:21:06
Temperature: 30, Humidity: 73, Log Data: Temperature: 30, Humidity: 73, Time: 2024-11-11 00:21:14
Temperature: 30, Humidity: 73, Log Data: Temperature: 30, Humidity: 73, Time: 2024-11-11 00:21:21
Temperature: 30, Humidity: 73, Log Data: Temperature: 30, Humidity: 73, Time: 2024-11-11 00:21:28
Temperature: 30, Humidity: 73, Log Data: Temperature: 30, Humidity: 73, Time: 2024-11-11 00:21:36
Temperature: 30, Humidity: 73, Log Data: Temperature: 30, Humidity: 73, Time: 2024-11-11 00:21:44
Temperature: 30, Humidity: 73, Log Data: Temperature: 30, Humidity: 73, Time: 2024-11-11 00:21:54
Temperature: 30, Humidity: 73, Log Data: Temperature: 30, Humidity: 73, Time: 2024-11-11 00:22:02
Temperature: 30, Humidity: 73, Log Data: Temperature: 30, Humidity: 73, Time: 2024-11-11 00:22:09
Temperature: 30, Humidity: 73, Log Data: Temperature: 30, Humidity: 73, Time: 2024-11-11 00:22:18
Temperature: 30, Humidity: 73, Log Data: Temperature: 30, Humidity: 73, Time: 2024-11-11 00:22:25
Temperature: 30, Humidity: 73, Log Data: Temperature: 30, Humidity: 73, Time: 2024-11-11 00:22:33
Temperature: 30, Humidity: 73, Log Data: Temperature: 30, Humidity: 73, Time: 2024-11-11 00:22:40
Temperature: 30, Humidity: 73, Log Data: Temperature: 30, Humidity: 73, Time: 2024-11-11 00:22:48
Temperature: 30, Humidity: 73, Log Data: Temperature: 30, Humidity: 73, Time: 2024-11-11 00:22:55
Temperature: 30, Humidity: 73, Log Data: Temperature: 30, Humidity: 73, Time: 2024-11-11 00:23:03
Temperature: 30, Humidity: 73, Log Data: Temperature: 30, Humidity: 73, Time: 2024-11-11 00:23:11
Temperature: 30, Humidity: 73, Log Data: Temperature: 30, Humidity: 73, Time: 2024-11-11 00:23:18
Temperature: 30, Humidity: 73, Log Data: Temperature: 30, Humidity: 73, Time: 2024-11-11 00:23:26
Temperature: 30, Humidity: 73, Log Data: Temperature: 30, Humidity: 73, Time: 2024-11-11 00:23:34
Temperature: 30, Humidity: 73, Log Data: Temperature: 30, Humidity: 73, Time: 2024-11-11 00:23:44
Temperature: 30, Humidity: 73, Log Data: Temperature: 30, Humidity: 73, Time: 2024-11-11 00:23:52
Temperature: 30, Humidity: 73, Log Data: Temperature: 30, Humidity: 73, Time: 2024-11-11 00:24:00
Temperature: 30, Humidity: 73, Log Data: Temperature: 30, Humidity: 73, Time: 2024-11-11 00:24:09
Temperature: 30, Humidity: 74, Log Data: Temperature: 30, Humidity: 74, Time: 2024-11-11 00:24:17
Temperature: 30, Humidity: 74, Log Data: Temperature: 30, Humidity: 74, Time: 2024-11-11 00:24:25
Temperature: 30, Humidity: 74, Log Data: Temperature: 30, Humidity: 74, Time: 2024-11-11 00:24:33
Temperature: 30, Humidity: 74, Log Data: Temperature: 30, Humidity: 74, Time: 2024-11-11 00:24:40
Temperature: 30, Humidity: 74, Log Data: Temperature: 30, Humidity: 74, Time: 2024-11-11 00:24:48
Temperature: 30, Humidity: 74, Log Data: Temperature: 30, Humidity: 74, Time: 2024-11-11 00:24:56
Temperature: 30, Humidity: 74, Log Data: Temperature: 30, Humidity: 74, Time: 2024-11-11 00:25:04
Temperature: 30, Humidity: 74, Log Data: Temperature: 30, Humidity: 74, Time: 2024-11-11 00:25:11
Temperature: 30, Humidity: 74, Log Data: Temperature: 30, Humidity: 74, Time: 2024-11-11 00:25:19
Temperature: 30, Humidity: 74, Log Data: Temperature: 30, Humidity: 74, Time: 2024-11-11 00:25:27
Temperature: 30, Humidity: 74, Log Data: Temperature: 30, Humidity: 74, Time: 2024-11-11 00:25:34
Temperature: 30, Humidity: 74, Log Data: Temperature: 30, Humidity: 74, Time: 2024-11-11 00:25:45
Temperature: 30, Humidity: 74, Log Data: Temperature: 30, Humidity: 74, Time: 2024-11-11 00:25:53
Temperature: 30, Humidity: 74, Log Data: Temperature: 30, Humidity: 74, Time: 2024-11-11 00:26:00
Temperature: 30, Humidity: 74, Log Data: Temperature: 30, Humidity: 74, Time: 2024-11-11 00:26:08
Temperature: 30, Humidity: 74, Log Data: Temperature: 30, Humidity: 74, Time: 2024-11-11 00:26:16
Temperature: 30, Humidity: 74, Log Data: Temperature: 30, Humidity: 74, Time: 2024-11-11 00:26:23
Temperature: 30, Humidity: 74, Log Data: Temperature: 30, Humidity: 74, Time: 2024-11-11 00:26:31
Temperature: 30, Humidity: 74, Log Data: Temperature: 30, Humidity: 74, Time: 2024-11-11 00:26:39
Temperature: 30, Humidity: 74, Log Data: Temperature: 30, Humidity: 74, Time: 2024-11-11 00:26:46
Temperature: 30, Humidity: 74, Log Data: Temperature: 30, Humidity: 74, Time: 2024-11-11 00:26:54
Temperature: 30, Humidity: 74, Log Data: Temperature: 30, Humidity: 74, Time: 2024-11-11 00:27:01
Temperature: 30, Humidity: 74, Log Data: Temperature: 30, Humidity: 74, Time: 2024-11-11 00:27:16
Temperature: 30, Humidity: 74, Log Data: Temperature: 30, Humidity: 74, Time: 2024-11-11 00:27:24
Temperature: 30, Humidity: 74, Log Data: Temperature: 30, Humidity: 74, Time: 2024-11-11 00:27:32
Temperature: 30, Humidity: 74, Log Data: Temperature: 30, Humidity: 74, Time: 2024-11-11 00:27:39
Temperature: 30, Humidity: 74, Log Data: Temperature: 30, Humidity: 74, Time: 2024-11-11 00:27:47
Temperature: 30, Humidity: 74, Log Data: Temperature: 30, Humidity: 74, Time: 2024-11-11 00:27:55
Temperature: 30, Humidity: 74, Log Data: Temperature: 30, Humidity: 74, Time: 2024-11-11 00:28:02
Temperature: 30, Humidity: 74, Log Data: Temperature: 30, Humidity: 74, Time: 2024-11-11 00:28:10
Temperature: 30, Humidity: 74, Log Data: Temperature: 30, Humidity: 74, Time: 2024-11-11 00:28:22
Temperature: 30, Humidity: 73, Log Data: Temperature: 30, Humidity: 73, Time: 2024-11-11 00:28:29
Temperature: 30, Humidity: 74, Log Data: Temperature: 30, Humidity: 74, Time: 2024-11-11 00:28:37
Temperature: 30, Humidity: 74, Log Data: Temperature: 30, Humidity: 74, Time: 2024-11-11 00:28:46
Temperature: 30, Humidity: 74, Log Data: Temperature: 30, Humidity: 74, Time: 2024-11-11 00:28:54
Temperature: 30, Humidity: 74, Log Data: Temperature: 30, Humidity: 74, Time: 2024-11-11 00:29:01
Temperature: 30, Humidity: 74, Log Data: Temperature: 30, Humidity: 74, Time: 2024-11-11 00:29:10
Temperature: 30, Humidity: 74, Log Data: Temperature: 30, Humidity: 74, Time: 2024-11-11 00:29:18
Temperature: 30, Humidity: 74, Log Data: Temperature: 30, Humidity: 74, Time: 2024-11-11 00:29:26
Temperature: 30, Humidity: 74, Log Data: Temperature: 30, Humidity: 74, Time: 2024-11-11 00:29:34
Temperature: 30, Humidity: 74, Log Data: Temperature: 30, Humidity: 74, Time: 2024-11-11 00:29:42
Temperature: 30, Humidity: 74, Log Data: Temperature: 30, Humidity: 74, Time: 2024-11-11 00:29:50
Temperature: 30, Humidity: 74, Log Data: Temperature: 30, Humidity: 74, Time: 2024-11-11 00:29:58
Temperature: 30, Humidity: 74, Log Data: Temperature: 30, Humidity: 74, Time: 2024-11-11 00:30:05
Temperature: 30, Humidity: 74, Log Data: Temperature: 30, Humidity: 74, Time: 2024-11-11 00:30:13
Temperature: 30, Humidity: 74, Log Data: Temperature: 30, Humidity: 74, Time: 2024-11-11 00:30:21
Temperature: 30, Humidity: 74, Log Data: Temperature: 30, Humidity: 74, Time: 2024-11-11 00:30:31
Temperature: 30, Humidity: 74, Log Data: Temperature: 30, Humidity: 74, Time: 2024-11-11 00:30:39
Temperature: 30, Humidity: 74, Log Data: Temperature: 30, Humidity: 74, Time: 2024-11-11 00:30:47
Temperature: 30, Humidity: 74, Log Data: Temperature: 30, Humidity: 74, Time: 2024-11-11 00:30:54
Temperature: 30, Humidity: 73, Log Data: Temperature: 30, Humidity: 73, Time: 2024-11-11 00:31:02
Temperature: 30, Humidity: 74, Log Data: Temperature: 30, Humidity: 74, Time: 2024-11-11 00:31:09
Temperature: 30, Humidity: 74, Log Data: Temperature: 30, Humidity: 74, Time: 2024-11-11 00:31:21
Temperature: 30, Humidity: 74, Log Data: Temperature: 30, Humidity: 74, Time: 2024-11-11 00:31:28
Temperature: 30, Humidity: 74, Log Data: Temperature: 30, Humidity: 74, Time: 2024-11-11 00:31:36
Temperature: 30, Humidity: 74, Log Data: Temperature: 30, Humidity: 74, Time: 2024-11-11 00:31:43
Temperature: 30, Humidity: 74, Log Data: Temperature: 30, Humidity: 74, Time: 2024-11-11 00:31:52
Temperature: 30, Humidity: 74, Log Data: Temperature: 30, Humidity: 74, Time: 2024-11-11 00:32:00
Temperature: 30, Humidity: 73, Log Data: Temperature: 30, Humidity: 73, Time: 2024-11-11 00:32:07
Temperature: 30, Humidity: 73, Log Data: Temperature: 30, Humidity: 73, Time: 2024-11-11 00:32:15
Temperature: 30, Humidity: 73, Log Data: Temperature: 30, Humidity: 73, Time: 2024-11-11 00:32:22
Temperature: 30, Humidity: 73, Log Data: Temperature: 30, Humidity: 73, Time: 2024-11-11 00:32:30
Temperature: 30, Humidity: 73, Log Data: Temperature: 30, Humidity: 73, Time: 2024-11-11 00:32:37
Temperature: 30, Humidity: 73, Log Data: Temperature: 30, Humidity: 73, Time: 2024-11-11 00:32:45
Temperature: 30, Humidity: 73, Log Data: Temperature: 30, Humidity: 73, Time: 2024-11-11 00:32:53
Temperature: 30, Humidity: 73, Log Data: Temperature: 30, Humidity: 73, Time: 2024-11-11 00:33:00
Temperature: 30, Humidity: 73, Log Data: Temperature: 30, Humidity: 73, Time: 2024-11-11 00:33:09
Temperature: 30, Humidity: 73, Log Data: Temperature: 30, Humidity: 73, Time: 2024-11-11 00:33:16
Temperature: 30, Humidity: 73, Log Data: Temperature: 30, Humidity: 73, Time: 2024-11-11 00:33:24
Temperature: 30, Humidity: 73, Log Data: Temperature: 30, Humidity: 73, Time: 2024-11-11 00:33:31
Temperature: 30, Humidity: 73, Log Data: Temperature: 30, Humidity: 73, Time: 2024-11-11 00:33:39
Temperature: 30, Humidity: 73, Log Data: Temperature: 30, Humidity: 73, Time: 2024-11-11 00:33:47
Temperature: 30, Humidity: 73, Log Data: Temperature: 30, Humidity: 73, Time: 2024-11-11 00:33:54
Temperature: 30, Humidity: 73, Log Data: Temperature: 30, Humidity: 73, Time: 2024-11-11 00:34:02
Temperature: 30, Humidity: 73, Log Data: Temperature: 30, Humidity: 73, Time: 2024-11-11 00:34:09
Temperature: 30, Humidity: 73, Log Data: Temperature: 30, Humidity: 73, Time: 2024-11-11 00:34:19
Temperature: 30, Humidity: 74, Log Data: Temperature: 30, Humidity: 74, Time: 2024-11-11 00:34:27
Temperature: 30, Humidity: 73, Log Data: Temperature: 30, Humidity: 73, Time: 2024-11-11 00:34:34
Temperature: 30, Humidity: 73, Log Data: Temperature: 30, Humidity: 73, Time: 2024-11-11 00:34:42
Temperature: 30, Humidity: 73, Log Data: Temperature: 30, Humidity: 73, Time: 2024-11-11 00:34:50
Temperature: 30, Humidity: 73, Log Data: Temperature: 30, Humidity: 73, Time: 2024-11-11 00:35:00
Temperature: 30, Humidity: 74, Log Data: Temperature: 30, Humidity: 74, Time: 2024-11-11 00:35:08
Temperature: 30, Humidity: 73, Log Data: Temperature: 30, Humidity: 73, Time: 2024-11-11 00:35:17
Temperature: 30, Humidity: 74, Log Data: Temperature: 30, Humidity: 74, Time: 2024-11-11 00:35:24
Temperature: 30, Humidity: 74, Log Data: Temperature: 30, Humidity: 74, Time: 2024-11-11 00:35:32
Temperature: 30, Humidity: 74, Log Data: Temperature: 30, Humidity: 74, Time: 2024-11-11 00:35:39
Temperature: 30, Humidity: 73, Log Data: Temperature: 30, Humidity: 73, Time: 2024-11-11 00:35:49
Temperature: 30, Humidity: 73, Log Data: Temperature: 30, Humidity: 73, Time: 2024-11-11 00:35:57
Temperature: 30, Humidity: 74, Log Data: Temperature: 30, Humidity: 74, Time: 2024-11-11 00:36:04
Temperature: 30, Humidity: 74, Log Data: Temperature: 30, Humidity: 74, Time: 2024-11-11 00:36:14
Temperature: 30, Humidity: 74, Log Data: Temperature: 30, Humidity: 74, Time: 2024-11-11 00:36:21
Temperature: 30, Humidity: 74, Log Data: Temperature: 30, Humidity: 74, Time: 2024-11-11 00:36:30
Temperature: 30, Humidity: 73, Log Data: Temperature: 30, Humidity: 73, Time: 2024-11-11 00:36:37
Temperature: 30, Humidity: 73, Log Data: Temperature: 30, Humidity: 73, Time: 2024-11-11 00:36:45
Temperature: 30, Humidity: 74, Log Data: Temperature: 30, Humidity: 74, Time: 2024-11-11 00:36:52
Temperature: 30, Humidity: 74, Log Data: Temperature: 30, Humidity: 74, Time: 2024-11-11 00:37:00
Temperature: 30, Humidity: 74, Log Data: Temperature: 30, Humidity: 74, Time: 2024-11-11 00:37:10
Temperature: 30, Humidity: 73, Log Data: Temperature: 30, Humidity: 73, Time: 2024-11-11 00:37:18
Temperature: 30, Humidity: 73, Log Data: Temperature: 30, Humidity: 73, Time: 2024-11-11 00:37:25
Temperature: 30, Humidity: 73, Log Data: Temperature: 30, Humidity: 73, Time: 2024-11-11 00:37:33
Temperature: 30, Humidity: 73, Log Data: Temperature: 30, Humidity: 73, Time: 2024-11-11 00:37:40
Temperature: 30, Humidity: 73, Log Data: Temperature: 30, Humidity: 73, Time: 2024-11-11 00:37:48
Temperature: 30, Humidity: 73, Log Data: Temperature: 30, Humidity: 73, Time: 2024-11-11 00:37:56
Temperature: 30, Humidity: 73, Log Data: Temperature: 30, Humidity: 73, Time: 2024-11-11 00:38:06
Temperature: 30, Humidity: 74, Log Data: Temperature: 30, Humidity: 74, Time: 2024-11-11 00:38:14
Temperature: 30, Humidity: 74, Log Data: Temperature: 30, Humidity: 74, Time: 2024-11-11 00:38:21
Temperature: 30, Humidity: 73, Log Data: Temperature: 30, Humidity: 73, Time: 2024-11-11 00:38:29
Temperature: 30, Humidity: 74, Log Data: Temperature: 30, Humidity: 74, Time: 2024-11-11 00:38:36
Temperature: 30, Humidity: 73, Log Data: Temperature: 30, Humidity: 73, Time: 2024-11-11 00:38:44
Temperature: 30, Humidity: 73, Log Data: Temperature: 30, Humidity: 73, Time: 2024-11-11 00:38:52
Temperature: 30, Humidity: 73, Log Data: Temperature: 30, Humidity: 73, Time: 2024-11-11 00:39:02
Temperature: 30, Humidity: 73, Log Data: Temperature: 30, Humidity: 73, Time: 2024-11-11 00:39:10
Temperature: 30, Humidity: 73, Log Data: Temperature: 30, Humidity: 73, Time: 2024-11-11 00:39:17
Temperature: 30, Humidity: 73, Log Data: Temperature: 30, Humidity: 73, Time: 2024-11-11 00:39:25
Temperature: 30, Humidity: 73, Log Data: Temperature: 30, Humidity: 73, Time: 2024-11-11 00:39:35
Temperature: 30, Humidity: 73, Log Data: Temperature: 30, Humidity: 73, Time: 2024-11-11 00:39:43
Temperature: 30, Humidity: 73, Log Data: Temperature: 30, Humidity: 73, Time: 2024-11-11 00:39:50
Temperature: 30, Humidity: 73, Log Data: Temperature: 30, Humidity: 73, Time: 2024-11-11 00:39:58
Temperature: 30, Humidity: 73, Log Data: Temperature: 30, Humidity: 73, Time: 2024-11-11 00:40:05
Temperature: 30, Humidity: 73, Log Data: Temperature: 30, Humidity: 73, Time: 2024-11-11 00:40:14
Temperature: 30, Humidity: 73, Log Data: Temperature: 30, Humidity: 73, Time: 2024-11-11 00:40:21
